Employee Id,Date,Start,End,A,TEST,Badge,0,DateTimePunchStart,DateTimePunchEnd
24422,04/13/2018,1354.00,1817,A,TEST,12188490,0,201804131354,201804131817
24422,04/13/2018,1848.00,2232,A,TEST,12188490,0,201804131848,201804132232
24422,04/14/2018,914.00,1300,A,TEST,12188490,0,201804140914,201804141300
24422,04/14/2018,1330.00,1700,A,TEST,12188490,0,201804141330,201804141700
24443,04/09/2018,1130.00,1743,A,TEST,9692741,0,201804091130,201804091743
24443,04/09/2018,631.00,1100,A,TEST,9692741,0,201804090631,201804091100
24443,04/10/2018,632.00,1100,A,TEST,9692741,0,201804100632,201804101100
24443,04/10/2018,1130.00,1930,A,TEST,9692741,0,201804101130,201804101930
24443,04/10/2018,2000.00,2012,A,TEST,9692741,0,201804102000,201804102012
24443,04/11/2018,1900.00,1917,A,TEST,9692741,0,201804111900,201804111917
24443,04/11/2018,1030.00,1830,A,TEST,9692741,0,201804111030,201804111830
24443,04/11/2018,640.00,1000,A,TEST,9692741,0,201804110640,201804111000
24443,04/12/2018,1130.00,1718,A,TEST,9692741,0,201804121130,201804121718
24443,04/12/2018,631.00,1100,A,TEST,9692741,0,201804120631,201804121100
24443,04/13/2018,1230.00,1824,A,TEST,9692741,0,201804131230,201804131824
24443,04/13/2018,633.00,1200,A,TEST,9692741,0,201804130633,201804131200
24448,04/09/2018,1130.00,1706,A,TEST,12996881,0,201804091130,201804091706
24448,04/09/2018,634.00,1100,A,TEST,12996881,0,201804090634,201804091100
24448,04/10/2018,1130.00,1657,A,TEST,12996881,0,201804101130,201804101657
24448,04/10/2018,632.00,1100,A,TEST,12996881,0,201804100632,201804101100
24448,04/11/2018,1130.00,1654,A,TEST,12996881,0,201804111130,201804111654
24448,04/11/2018,621.00,1100,A,TEST,12996881,0,201804110621,201804111100
24448,04/12/2018,1130.00,1722,A,TEST,12996881,0,201804121130,201804121722
24448,04/12/2018,628.00,1100,A,TEST,12996881,0,201804120628,201804121100
24448,04/13/2018,1130.00,1626,A,TEST,12996881,0,201804131130,201804131626
24448,04/13/2018,626.00,1100,A,TEST,12996881,0,201804130626,201804131100
24448,04/14/2018,1200.00,Z,A,TEST,12996881,0,,
24471,04/09/2018,1130.00,1530,A,TEST,9692719,0,201804091130,201804091530
24471,04/09/2018,1600.00,1927,A,TEST,9692719,0,201804091600,201804091927
24471,04/09/2018,552.00,1100,A,TEST,9692719,0,201804090552,201804091100
24471,04/10/2018,1130.00,1623,A,TEST,9692719,0,201804101130,201804101623
24471,04/10/2018,546.00,1100,A,TEST,9692719,0,201804100546,201804101100
24471,04/11/2018,1130.00,1530,A,TEST,9692719,0,201804111130,201804111530
24471,04/11/2018,1600.00,1851,A,TEST,9692719,0,201804111600,201804111851
24471,04/11/2018,551.00,1100,A,TEST,9692719,0,201804110551,201804111100
24471,04/12/2018,1130.00,1530,A,TEST,9692719,0,201804121130,201804121530
24471,04/12/2018,1600.00,1821,A,TEST,9692719,0,201804121600,201804121821
24471,04/12/2018,543.00,1100,A,TEST,9692719,0,201804120543,201804121100
24471,04/13/2018,1600.00,1951,A,TEST,9692719,0,201804131600,201804131951
24471,04/13/2018,1130.00,1530,A,TEST,9692719,0,201804131130,201804131530
24471,04/13/2018,539.00,1100,A,TEST,9692719,0,201804130539,201804131100
24471,04/14/2018,1200.00,Z,A,TEST,9692719,0,,
24473,04/09/2018,400.00,0800,A,TEST,13467122,0,201804090400,201804090800
24473,04/09/2018,830.00,1603,A,TEST,13467122,0,201804090830,201804091603
24473,04/10/2018,400.00,0800,A,TEST,13467122,0,201804100400,201804100800
24473,04/10/2018,830.00,1531,A,TEST,13467122,0,201804100830,201804101531
24473,04/11/2018,830.00,1600,A,TEST,13467122,0,201804110830,201804111600
24473,04/11/2018,500.00,0800,A,TEST,13467122,0,201804110500,201804110800
24473,04/12/2018,830.00,1547,A,TEST,13467122,0,201804120830,201804121547
24473,04/12/2018,500.00,0800,A,TEST,13467122,0,201804120500,201804120800
24473,04/13/2018,400.00,0800,A,TEST,13467122,0,201804130400,201804130800
24473,04/13/2018,830.00,1645,A,TEST,13467122,0,201804130830,201804131645
24473,04/14/2018,1200.00,Z,A,TEST,13467122,0,,
24473,04/15/2018,1200.00,Z,A,TEST,13467122,0,,
24494,04/09/2018,856.00,1308,A,TEST,11939668,0,201804090856,201804091308
24494,04/09/2018,1408.00,1800,A,TEST,11939668,0,201804091408,201804091800
24494,04/10/2018,557.00,1039,A,TEST,11939668,0,201804100557,201804101039
24494,04/10/2018,1134.00,1601,A,TEST,11939668,0,201804101134,201804101601
24494,04/11/2018,859.00,1301,A,TEST,11939668,0,201804110859,201804111301
24494,04/11/2018,1358.00,1800,A,TEST,11939668,0,201804111358,201804111800
24494,04/12/2018,901.00,1300,A,TEST,11939668,0,201804120901,201804121300
24494,04/12/2018,1358.00,1801,A,TEST,11939668,0,201804121358,201804121801
24494,04/13/2018,856.00,1205,A,TEST,11939668,0,201804130856,201804131205
24494,04/13/2018,1304.00,1801,A,TEST,11939668,0,201804131304,201804131801
24503,04/09/2018,1030.00,1500,A,TEST,9692546,0,201804091030,201804091500
24503,04/09/2018,1530.00,1850,A,TEST,9692546,0,201804091530,201804091850
24503,04/09/2018,614.00,1000,A,TEST,9692546,0,201804090614,201804091000
24503,04/10/2018,1030.00,1750,A,TEST,9692546,0,201804101030,201804101750
24503,04/10/2018,615.00,1000,A,TEST,9692546,0,201804100615,201804101000
24503,04/11/2018,1130.00,1834,A,TEST,9692546,0,201804111130,201804111834
24503,04/11/2018,1030.00,1100,A,TEST,9692546,0,201804111030,201804111100
24503,04/11/2018,557.00,1000,A,TEST,9692546,0,201804110557,201804111000
24503,04/12/2018,1030.00,1818,A,TEST,9692546,0,201804121030,201804121818
24503,04/12/2018,614.00,1000,A,TEST,9692546,0,201804120614,201804121000
24503,04/13/2018,1030.00,1500,A,TEST,9692546,0,201804131030,201804131500
24503,04/13/2018,1530.00,1850,A,TEST,9692546,0,201804131530,201804131850
24503,04/13/2018,611.00,1000,A,TEST,9692546,0,201804130611,201804131000
24503,04/14/2018,1200.00,Z,A,TEST,9692546,0,,
24504,04/09/2018,1715.00,1943,A,TEST,13467180,0,201804091715,201804091943
24504,04/09/2018,1015.00,1645,A,TEST,13467180,0,201804091015,201804091645
24504,04/09/2018,509.00,0945,A,TEST,13467180,0,201804090509,201804090945
24504,04/10/2018,1100.00,1805,A,TEST,13467180,0,201804101100,201804101805
24504,04/10/2018,540.00,1030,A,TEST,13467180,0,201804100540,201804101030
24504,04/11/2018,1700.00,1728,A,TEST,13467180,0,201804111700,201804111728
24504,04/11/2018,1000.00,1630,A,TEST,13467180,0,201804111000,201804111630
24504,04/11/2018,506.00,0930,A,TEST,13467180,0,201804110506,201804110930
24504,04/12/2018,1000.00,1223,A,TEST,13467180,0,201804121000,201804121223
24504,04/12/2018,432.00,0930,A,TEST,13467180,0,201804120432,201804120930
24504,04/13/2018,1700.00,1834,A,TEST,13467180,0,201804131700,201804131834
24504,04/13/2018,1000.00,1630,A,TEST,13467180,0,201804131000,201804131630
24504,04/13/2018,508.00,0930,A,TEST,13467180,0,201804130508,201804130930
24504,04/14/2018,1015.00,1213,A,TEST,13467180,0,201804141015,201804141213
24504,04/14/2018,511.00,0945,A,TEST,13467180,0,201804140511,201804140945
24505,04/09/2018,1100.00,1530,A,TEST,9692548,0,201804091100,201804091530
24505,04/09/2018,538.00,1030,A,TEST,9692548,0,201804090538,201804091030
24505,04/09/2018,1600.00,1901,A,TEST,9692548,0,201804091600,201804091901
24505,04/10/2018,1100.00,1646,A,TEST,9692548,0,201804101100,201804101646
24505,04/10/2018,538.00,1030,A,TEST,9692548,0,201804100538,201804101030
24505,04/11/2018,1130.00,1530,A,TEST,9692548,0,201804111130,201804111530
24505,04/11/2018,1600.00,1846,A,TEST,9692548,0,201804111600,201804111846
24505,04/11/2018,529.00,1100,A,TEST,9692548,0,201804110529,201804111100
24505,04/12/2018,1130.00,1530,A,TEST,9692548,0,201804121130,201804121530
24505,04/12/2018,1600.00,1844,A,TEST,9692548,0,201804121600,201804121844
24505,04/12/2018,538.00,1100,A,TEST,9692548,0,201804120538,201804121100
24505,04/13/2018,1130.00,1530,A,TEST,9692548,0,201804131130,201804131530
24505,04/13/2018,538.00,1100,A,TEST,9692548,0,201804130538,201804131100
24505,04/13/2018,1600.00,1901,A,TEST,9692548,0,201804131600,201804131901
24505,04/14/2018,1200.00,Z,A,TEST,9692548,0,,
24506,04/11/2018,600.00,1100,A,TEST,9692549,0,201804110600,201804111100
24506,04/11/2018,1130.00,1234,A,TEST,9692549,0,201804111130,201804111234
24506,04/12/2018,1310.00,1603,A,TEST,9692549,0,201804121310,201804121603
24506,04/12/2018,531.00,1240,A,TEST,9692549,0,201804120531,201804121240
24506,04/13/2018,1030.00,1636,A,TEST,9692549,0,201804131030,201804131636
24506,04/13/2018,453.00,1000,A,TEST,9692549,0,201804130453,201804131000
24506,04/14/2018,457.00,1102,A,TEST,9692549,0,201804140457,201804141102
24506,04/09/2018,1045.00,1700,A,TEST,9692549,0,201804091045,201804091700
24506,04/09/2018,554.00,1015,A,TEST,9692549,0,201804090554,201804091015
24506,04/10/2018,1130.00,1626,A,TEST,9692549,0,201804101130,201804101626
24506,04/10/2018,557.00,1100,A,TEST,9692549,0,201804100557,201804101100
24514,04/10/2018,414.00,1000,A,TEST,13467328,0,201804100414,201804101000
24514,04/11/2018,1530.00,1829,A,TEST,13467328,0,201804111530,201804111829
24514,04/11/2018,1030.00,1500,A,TEST,13467328,0,201804111030,201804111500
24514,04/11/2018,423.00,1000,A,TEST,13467328,0,201804110423,201804111000
24514,04/12/2018,1030.00,1458,A,TEST,13467328,0,201804121030,201804121458
24514,04/12/2018,424.00,1000,A,TEST,13467328,0,201804120424,201804121000
24514,04/13/2018,1530.00,1903,A,TEST,13467328,0,201804131530,201804131903
24514,04/13/2018,425.00,1000,A,TEST,13467328,0,201804130425,201804131000
24514,04/13/2018,1030.00,1500,A,TEST,13467328,0,201804131030,201804131500
24514,04/09/2018,1530.00,1914,A,TEST,13467328,0,201804091530,201804091914
24514,04/09/2018,1030.00,1500,A,TEST,13467328,0,201804091030,201804091500
24514,04/09/2018,424.00,1000,A,TEST,13467328,0,201804090424,201804091000
24514,04/10/2018,1030.00,1626,A,TEST,13467328,0,201804101030,201804101626
24517,04/09/2018,1458.00,1905,A,TEST,13467213,0,201804091458,201804091905
24517,04/09/2018,1935.00,0000,A,TEST,13467213,0,201804091935,201804090000
24517,04/10/2018,1459.00,1902,A,TEST,13467213,0,201804101459,201804101902
24517,04/10/2018,1932.00,2330,A,TEST,13467213,0,201804101932,201804102330
24517,04/11/2018,1455.00,1902,A,TEST,13467213,0,201804111455,201804111902
24517,04/11/2018,1932.00,2348,A,TEST,13467213,0,201804111932,201804112348
24517,04/12/2018,1458.00,1902,A,TEST,13467213,0,201804121458,201804121902
24517,04/12/2018,1933.00,2348,A,TEST,13467213,0,201804121933,201804122348
24517,04/13/2018,1404.00,1802,A,TEST,13467213,0,201804131404,201804131802
24517,04/13/2018,1830.00,2232,A,TEST,13467213,0,201804131830,201804132232
24517,04/14/2018,658.00,1107,A,TEST,13467213,0,201804140658,201804141107
24517,04/14/2018,1136.00,1430,A,TEST,13467213,0,201804141136,201804141430
24521,04/09/2018,456.00,0900,A,TEST,9692568,0,201804090456,201804090900
24521,04/09/2018,930.00,1330,A,TEST,9692568,0,201804090930,201804091330
24521,04/10/2018,456.00,0955,A,TEST,9692568,0,201804100456,201804100955
24521,04/10/2018,1025.00,1331,A,TEST,9692568,0,201804101025,201804101331
24521,04/11/2018,457.00,0900,A,TEST,9692568,0,201804110457,201804110900
24521,04/11/2018,931.00,1332,A,TEST,9692568,0,201804110931,201804111332
24521,04/12/2018,456.00,0900,A,TEST,9692568,0,201804120456,201804120900
24521,04/12/2018,930.00,1330,A,TEST,9692568,0,201804120930,201804121330
24521,04/13/2018,456.00,0931,A,TEST,9692568,0,201804130456,201804130931
24521,04/13/2018,1001.00,1331,A,TEST,9692568,0,201804131001,201804131331
24521,04/14/2018,556.00,1100,A,TEST,9692568,0,201804140556,201804141100
24525,04/09/2018,1256.00,1658,A,TEST,13467104,0,201804091256,201804091658
24525,04/09/2018,1728.00,1813,A,TEST,13467104,0,201804091728,201804091813
24525,04/10/2018,1254.00,1730,A,TEST,13467104,0,201804101254,201804101730
24525,04/10/2018,1800.00,0030,A,TEST,13467104,0,201804101800,201804100030
24525,04/11/2018,1258.00,1730,A,TEST,13467104,0,201804111258,201804111730
24525,04/11/2018,1800.00,0032,A,TEST,13467104,0,201804111800,201804110032
24525,04/12/2018,1253.00,1633,A,TEST,13467104,0,201804121253,201804121633
24525,04/12/2018,1703.00,0031,A,TEST,13467104,0,201804121703,201804120031
24525,04/13/2018,1705.00,2318,A,TEST,13467104,0,201804131705,201804132318
24525,04/13/2018,1254.00,1635,A,TEST,13467104,0,201804131254,201804131635
24530,04/09/2018,930.00,1600,A,TEST,13889388,0,201804090930,201804091600
24530,04/09/2018,400.00,0900,A,TEST,13889388,0,201804090400,201804090900
24530,04/09/2018,1630.00,1800,A,TEST,13889388,0,201804091630,201804091800
24530,04/10/2018,400.00,0900,A,TEST,13889388,0,201804100400,201804100900
24530,04/10/2018,930.00,1628,A,TEST,13889388,0,201804100930,201804101628
24530,04/11/2018,930.00,1630,A,TEST,13889388,0,201804110930,201804111630
24530,04/11/2018,359.00,0900,A,TEST,13889388,0,201804110359,201804110900
24530,04/12/2018,930.00,1627,A,TEST,13889388,0,201804120930,201804121627
24530,04/12/2018,358.00,0900,A,TEST,13889388,0,201804120358,201804120900
24530,04/13/2018,930.00,1628,A,TEST,13889388,0,201804130930,201804131628
24530,04/13/2018,357.00,0900,A,TEST,13889388,0,201804130357,201804130900
24542,04/09/2018,357.00,0930,A,TEST,9692596,0,201804090357,201804090930
24542,04/09/2018,1000.00,1600,A,TEST,9692596,0,201804091000,201804091600
24542,04/09/2018,1630.00,1830,A,TEST,9692596,0,201804091630,201804091830
24542,04/10/2018,1000.00,1600,A,TEST,9692596,0,201804101000,201804101600
24542,04/10/2018,400.00,0930,A,TEST,9692596,0,201804100400,201804100930
24542,04/10/2018,1630.00,1801,A,TEST,9692596,0,201804101630,201804101801
24542,04/11/2018,357.00,0930,A,TEST,9692596,0,201804110357,201804110930
24542,04/11/2018,1000.00,1600,A,TEST,9692596,0,201804111000,201804111600
24542,04/11/2018,1630.00,1744,A,TEST,9692596,0,201804111630,201804111744
24542,04/12/2018,357.00,0930,A,TEST,9692596,0,201804120357,201804120930
24542,04/12/2018,1630.00,1715,A,TEST,9692596,0,201804121630,201804121715
24542,04/12/2018,1000.00,1600,A,TEST,9692596,0,201804121000,201804121600
24542,04/13/2018,930.00,1400,A,TEST,9692596,0,201804130930,201804131400
24542,04/13/2018,1430.00,1759,A,TEST,9692596,0,201804131430,201804131759
24542,04/13/2018,405.00,0900,A,TEST,9692596,0,201804130405,201804130900
24548,04/09/2018,1200.00,1704,A,TEST,9692602,0,201804091200,201804091704
24548,04/09/2018,639.00,1130,A,TEST,9692602,0,201804090639,201804091130
24548,04/10/2018,1200.00,1615,A,TEST,9692602,0,201804101200,201804101615
24548,04/10/2018,638.00,1130,A,TEST,9692602,0,201804100638,201804101130
24548,04/11/2018,1200.00,1727,A,TEST,9692602,0,201804111200,201804111727
24548,04/11/2018,629.00,1130,A,TEST,9692602,0,201804110629,201804111130
24548,04/12/2018,1200.00,1730,A,TEST,9692602,0,201804121200,201804121730
24548,04/12/2018,638.00,1130,A,TEST,9692602,0,201804120638,201804121130
24548,04/13/2018,1200.00,1700,A,TEST,9692602,0,201804131200,201804131700
24548,04/13/2018,638.00,1130,A,TEST,9692602,0,201804130638,201804131130
24548,04/14/2018,1200.00,Z,A,TEST,9692602,0,,
24549,04/09/2018,1500.00,1901,A,TEST,12652710,0,201804091500,201804091901
24549,04/09/2018,930.00,1430,A,TEST,12652710,0,201804090930,201804091430
24549,04/09/2018,356.00,0900,A,TEST,12652710,0,201804090356,201804090900
24549,04/10/2018,1200.00,Z,A,TEST,12652710,0,,
24549,04/11/2018,1500.00,1755,A,TEST,12652710,0,201804111500,201804111755
24549,04/11/2018,930.00,1430,A,TEST,12652710,0,201804110930,201804111430
24549,04/11/2018,357.00,0900,A,TEST,12652710,0,201804110357,201804110900
24549,04/12/2018,930.00,1625,A,TEST,12652710,0,201804120930,201804121625
24549,04/12/2018,357.00,0900,A,TEST,12652710,0,201804120357,201804120900
24549,04/13/2018,930.00,1629,A,TEST,12652710,0,201804130930,201804131629
24549,04/13/2018,359.00,0900,A,TEST,12652710,0,201804130359,201804130900
24549,04/14/2018,1000.00,1356,A,TEST,12652710,0,201804141000,201804141356
24549,04/14/2018,426.00,0930,A,TEST,12652710,0,201804140426,201804140930
24550,04/09/2018,1200.00,Z,A,TEST,11012008,0,,
24550,04/10/2018,1500.00,1900,A,TEST,11012008,0,201804101500,201804101900
24550,04/10/2018,1930.00,0258,A,TEST,11012008,0,201804101930,201804100258
24550,04/11/2018,1930.00,0300,A,TEST,11012008,0,201804111930,201804110300
24550,04/11/2018,1453.00,1900,A,TEST,11012008,0,201804111453,201804111900
24550,04/12/2018,1900.00,0142,A,TEST,11012008,0,201804121900,201804120142
24550,04/12/2018,1400.00,1830,A,TEST,11012008,0,201804121400,201804121830
24550,04/13/2018,1400.00,1800,A,TEST,11012008,0,201804131400,201804131800
24550,04/13/2018,1830.00,0217,A,TEST,11012008,0,201804131830,201804130217
24550,04/14/2018,1830.00,2000,A,TEST,11012008,0,201804141830,201804142000
24550,04/14/2018,1400.00,1800,A,TEST,11012008,0,201804141400,201804141800
24551,04/09/2018,1030.00,1515,A,TEST,9692604,0,201804091030,201804091515
24551,04/09/2018,555.00,1000,A,TEST,9692604,0,201804090555,201804091000
24551,04/10/2018,1055.00,1232,A,TEST,9692604,0,201804101055,201804101232
24551,04/10/2018,557.00,1025,A,TEST,9692604,0,201804100557,201804101025
24551,04/11/2018,1030.00,1645,A,TEST,9692604,0,201804111030,201804111645
24551,04/11/2018,557.00,1000,A,TEST,9692604,0,201804110557,201804111000
24551,04/12/2018,1120.00,1635,A,TEST,9692604,0,201804121120,201804121635
24551,04/12/2018,558.00,1050,A,TEST,9692604,0,201804120558,201804121050
24551,04/13/2018,1030.00,1609,A,TEST,9692604,0,201804131030,201804131609
24551,04/13/2018,452.00,1000,A,TEST,9692604,0,201804130452,201804131000
24551,04/14/2018,1040.00,1355,A,TEST,9692604,0,201804141040,201804141355
24551,04/14/2018,527.00,1010,A,TEST,9692604,0,201804140527,201804141010
24555,04/09/2018,1455.00,1855,A,TEST,9692626,0,201804091455,201804091855
24555,04/09/2018,1925.00,0139,A,TEST,9692626,0,201804091925,201804090139
24555,04/10/2018,1455.00,1901,A,TEST,9692626,0,201804101455,201804101901
24555,04/10/2018,1931.00,0134,A,TEST,9692626,0,201804101931,201804100134
24555,04/11/2018,1455.00,1859,A,TEST,9692626,0,201804111455,201804111859
24555,04/11/2018,1930.00,0130,A,TEST,9692626,0,201804111930,201804110130
24555,04/12/2018,1355.00,1826,A,TEST,9692626,0,201804121355,201804121826
24555,04/12/2018,1856.00,0030,A,TEST,9692626,0,201804121856,201804120030
24555,04/13/2018,1355.00,1815,A,TEST,9692626,0,201804131355,201804131815
24555,04/13/2018,1845.00,0030,A,TEST,9692626,0,201804131845,201804130030
24555,04/14/2018,855.00,1130,A,TEST,9692626,0,201804140855,201804141130
24555,04/14/2018,1200.00,1800,A,TEST,9692626,0,201804141200,201804141800
24555,04/15/2018,800.00,1200,A,TEST,9692626,0,201804150800,201804151200
24559,04/09/2018,1456.00,1904,A,TEST,9692608,0,201804091456,201804091904
24559,04/09/2018,1934.00,0005,A,TEST,9692608,0,201804091934,201804090005
24559,04/10/2018,1455.00,1905,A,TEST,9692608,0,201804101455,201804101905
24559,04/10/2018,1935.00,0002,A,TEST,9692608,0,201804101935,201804100002
24559,04/11/2018,1455.00,1904,A,TEST,9692608,0,201804111455,201804111904
24559,04/11/2018,1934.00,0005,A,TEST,9692608,0,201804111934,201804110005
24559,04/12/2018,1455.00,1903,A,TEST,9692608,0,201804121455,201804121903
24559,04/12/2018,1933.00,0004,A,TEST,9692608,0,201804121933,201804120004
24559,04/13/2018,1356.00,1803,A,TEST,9692608,0,201804131356,201804131803
24559,04/13/2018,1833.00,2237,A,TEST,9692608,0,201804131833,201804132237
24559,04/14/2018,655.00,1102,A,TEST,9692608,0,201804140655,201804141102
24559,04/14/2018,1132.00,1430,A,TEST,9692608,0,201804141132,201804141430
24574,04/09/2018,1000.00,1726,A,TEST,11012186,0,201804091000,201804091726
24574,04/09/2018,457.00,0930,A,TEST,11012186,0,201804090457,201804090930
24574,04/10/2018,1000.00,1712,A,TEST,11012186,0,201804101000,201804101712
24574,04/10/2018,457.00,0930,A,TEST,11012186,0,201804100457,201804100930
24574,04/11/2018,1000.00,1526,A,TEST,11012186,0,201804111000,201804111526
24574,04/11/2018,455.00,0930,A,TEST,11012186,0,201804110455,201804110930
24574,04/12/2018,1530.00,1828,A,TEST,11012186,0,201804121530,201804121828
24574,04/12/2018,1000.00,1500,A,TEST,11012186,0,201804121000,201804121500
24574,04/12/2018,456.00,0930,A,TEST,11012186,0,201804120456,201804120930
24574,04/13/2018,1000.00,1725,A,TEST,11012186,0,201804131000,201804131725
24574,04/13/2018,458.00,0930,A,TEST,11012186,0,201804130458,201804130930
24574,04/14/2018,1200.00,Z,A,TEST,11012186,0,,
24576,04/09/2018,1030.00,1647,A,TEST,9692621,0,201804091030,201804091647
24576,04/09/2018,600.00,1000,A,TEST,9692621,0,201804090600,201804091000
24576,04/10/2018,1030.00,1812,A,TEST,9692621,0,201804101030,201804101812
24576,04/10/2018,634.00,1000,A,TEST,9692621,0,201804100634,201804101000
24576,04/11/2018,1030.00,1829,A,TEST,9692621,0,201804111030,201804111829
24576,04/11/2018,631.00,1000,A,TEST,9692621,0,201804110631,201804111000
24576,04/12/2018,1030.00,1826,A,TEST,9692621,0,201804121030,201804121826
24576,04/12/2018,630.00,1000,A,TEST,9692621,0,201804120630,201804121000
24576,04/13/2018,1030.00,1808,A,TEST,9692621,0,201804131030,201804131808
24576,04/13/2018,633.00,1000,A,TEST,9692621,0,201804130633,201804131000
24576,04/14/2018,1200.00,Z,A,TEST,9692621,0,,
24589,04/09/2018,930.00,1500,A,TEST,9692673,0,201804090930,201804091500
24589,04/09/2018,1530.00,1832,A,TEST,9692673,0,201804091530,201804091832
24589,04/09/2018,437.00,0900,A,TEST,9692673,0,201804090437,201804090900
24589,04/10/2018,1200.00,Z,A,TEST,9692673,0,,
24589,04/11/2018,930.00,1500,A,TEST,9692673,0,201804110930,201804111500
24589,04/11/2018,1530.00,1857,A,TEST,9692673,0,201804111530,201804111857
24589,04/11/2018,505.00,0900,A,TEST,9692673,0,201804110505,201804110900
24589,04/12/2018,1530.00,1909,A,TEST,9692673,0,201804121530,201804121909
24589,04/12/2018,436.00,0900,A,TEST,9692673,0,201804120436,201804120900
24589,04/12/2018,930.00,1500,A,TEST,9692673,0,201804120930,201804121500
24589,04/13/2018,1530.00,1903,A,TEST,9692673,0,201804131530,201804131903
24589,04/13/2018,930.00,1500,A,TEST,9692673,0,201804130930,201804131500
24589,04/13/2018,454.00,0900,A,TEST,9692673,0,201804130454,201804130900
24589,04/14/2018,930.00,1242,A,TEST,9692673,0,201804140930,201804141242
24589,04/14/2018,431.00,0900,A,TEST,9692673,0,201804140431,201804140900
24590,04/09/2018,1110.00,1631,A,TEST,13467229,0,201804091110,201804091631
24590,04/09/2018,631.00,1040,A,TEST,13467229,0,201804090631,201804091040
24590,04/10/2018,1055.00,1747,A,TEST,13467229,0,201804101055,201804101747
24590,04/10/2018,528.00,1025,A,TEST,13467229,0,201804100528,201804101025
24590,04/11/2018,1010.00,1625,A,TEST,13467229,0,201804111010,201804111625
24590,04/11/2018,528.00,0940,A,TEST,13467229,0,201804110528,201804110940
24590,04/12/2018,1200.00,Z,A,TEST,13467229,0,,
24590,04/13/2018,1040.00,1728,A,TEST,13467229,0,201804131040,201804131728
24590,04/13/2018,529.00,1010,A,TEST,13467229,0,201804130529,201804131010
24590,04/14/2018,1030.00,1408,A,TEST,13467229,0,201804141030,201804141408
24590,04/14/2018,558.00,1000,A,TEST,13467229,0,201804140558,201804141000
24605,04/09/2018,1502.00,1900,A,TEST,12996962,0,201804091502,201804091900
24605,04/09/2018,1931.00,0101,A,TEST,12996962,0,201804091931,201804090101
24605,04/10/2018,1456.00,1900,A,TEST,12996962,0,201804101456,201804101900
24605,04/10/2018,1930.00,0130,A,TEST,12996962,0,201804101930,201804100130
24605,04/11/2018,1500.00,1900,A,TEST,12996962,0,201804111500,201804111900
24605,04/11/2018,1932.00,0031,A,TEST,12996962,0,201804111932,201804110031
24605,04/12/2018,1355.00,1830,A,TEST,12996962,0,201804121355,201804121830
24605,04/12/2018,1900.00,0032,A,TEST,12996962,0,201804121900,201804120032
24605,04/13/2018,1402.00,1830,A,TEST,12996962,0,201804131402,201804131830
24605,04/13/2018,1900.00,2350,A,TEST,12996962,0,201804131900,201804132350
24605,04/14/2018,910.00,1200,A,TEST,12996962,0,201804140910,201804141200
24605,04/14/2018,1232.00,1533,A,TEST,12996962,0,201804141232,201804141533
24609,04/09/2018,556.00,1000,A,TEST,10059042,0,201804090556,201804091000
24609,04/09/2018,1030.00,1500,A,TEST,10059042,0,201804091030,201804091500
24609,04/10/2018,555.00,1000,A,TEST,10059042,0,201804100555,201804101000
24609,04/10/2018,1030.00,1501,A,TEST,10059042,0,201804101030,201804101501
24609,04/11/2018,555.00,1000,A,TEST,10059042,0,201804110555,201804111000
24609,04/11/2018,1030.00,1503,A,TEST,10059042,0,201804111030,201804111503
24609,04/12/2018,555.00,1000,A,TEST,10059042,0,201804120555,201804121000
24609,04/12/2018,1030.00,1500,A,TEST,10059042,0,201804121030,201804121500
24609,04/13/2018,555.00,0945,A,TEST,10059042,0,201804130555,201804130945
24609,04/13/2018,1015.00,1432,A,TEST,10059042,0,201804131015,201804131432
24609,04/14/2018,655.00,1100,A,TEST,10059042,0,201804140655,201804141100
24609,04/14/2018,1130.00,1400,A,TEST,10059042,0,201804141130,201804141400
24612,04/09/2018,1530.00,1800,A,TEST,13889471,0,201804091530,201804091800
24612,04/09/2018,930.00,1500,A,TEST,13889471,0,201804090930,201804091500
24612,04/09/2018,430.00,0900,A,TEST,13889471,0,201804090430,201804090900
24612,04/10/2018,430.00,0900,A,TEST,13889471,0,201804100430,201804100900
24612,04/10/2018,930.00,1300,A,TEST,13889471,0,201804100930,201804101300
24612,04/11/2018,430.00,0900,A,TEST,13889471,0,201804110430,201804110900
24612,04/11/2018,930.00,1700,A,TEST,13889471,0,201804110930,201804111700
24612,04/12/2018,445.00,0900,A,TEST,13889471,0,201804120445,201804120900
24612,04/12/2018,930.00,1545,A,TEST,13889471,0,201804120930,201804121545
24612,04/13/2018,430.00,0900,A,TEST,13889471,0,201804130430,201804130900
24612,04/13/2018,1530.00,1730,A,TEST,13889471,0,201804131530,201804131730
24612,04/13/2018,930.00,1500,A,TEST,13889471,0,201804130930,201804131500
24617,04/09/2018,813.00,1155,A,TEST,13467339,0,201804090813,201804091155
24617,04/09/2018,1319.00,1749,A,TEST,13467339,0,201804091319,201804091749
24617,04/10/2018,849.00,1300,A,TEST,13467339,0,201804100849,201804101300
24617,04/10/2018,1404.00,1758,A,TEST,13467339,0,201804101404,201804101758
24617,04/11/2018,904.00,1304,A,TEST,13467339,0,201804110904,201804111304
24617,04/11/2018,1425.00,1743,A,TEST,13467339,0,201804111425,201804111743
24617,04/12/2018,923.00,1230,A,TEST,13467339,0,201804120923,201804121230
